reviewId,content,label
gp:AOqpTOGCizWx2f1Pvyx7s4WJ-Je29eciRT6GZaOzUCJv9RS6icDLwOgeVIQjfEQGq9-c7-YMGNoYoTi2sJ5G2w,Good app to focus,positive
gp:AOqpTOHNIQNVDDMM0bIVFFUrMrEl9EVBBVMDJBqm8ZVO3en9JtHhVaPPakHVwsixQaCLTpdMT73cnYpiLpBo_Q,I wanna get allow list but can't buy pro version in our country,positive
gp:AOqpTOGc4j7RXbLfNO_ieVyf7kablfrc28F0ZdaYEFc_oqa1D82hy7iTHalNWRlB1nWx7KMge1PUptH0w-bsgg,"I love this app and use it religiously while studying, it is a life saver. I use the app along side the desktop chrome extension and I tend to start both timers at the same time, this messes with my stats and the length of time I have ""stayed focus"" is doubled. I wish there was a way you could chose to limit multiple devices at one time. now I don't know how feasible it is, but it would be really helpful and really add to the experience of using the app!!",positive
gp:AOqpTOEgC9RAPJfnT5U6YPs8TTd_p6Tp213JU8ognJH46e2S_q7LVUNM6pTO8LwMK2pyJYvR5XFgk2lnB7dhLQ,So good,positive
gp:AOqpTOFPmsCIzxyrIuf0as7a_igpfBj9uRie3USenhd-72qnxUxNb6U4zu8g7yHE9h8dGE9-QjunyHJbHrIDHQ,I like trees,positive
gp:AOqpTOGrHDYBOFWajqkxr6zT8lWy6gwm4AFZEKphGEwUgRSWbUOEsuB3yqniIFtC56QpPhRL9Lcdqkc3qSwUWg,I think this app is very useful because when I didn't have this app my little brother can't finish his homework on time but when I setted 30 minutes for the forest my little brother already finished five homework in 30 minutes.,positive
gp:AOqpTOEKRyF-ypFtPaL8ITcJE1faNdU5q2AhNGxDvjIe4KaGbxfFlMWdB6d4iJxASf_EtqV2s40fWGwtVSsgow,"It is actually really nice and good at keeping me productive, it's a shame we miss out on so many features by not having premium",positive
gp:AOqpTOFh0Kx_M_nve-1sXu-PCe8IWg9XHBxLvIRM78aT69z0Df53FMkKg2tE77rs2H04ybTb29rLHxXQ8Ul3MA,Amazing tool for studying,positive
gp:AOqpTOEFiLn_alBRYajTdIrwndaUGiTtZak9ZzV-a-KjtKjQ3lZsM5M2uBTBkJUQ1wAvemoyIMZF_6qTCPU0_w,Good,positive
gp:AOqpTOFZww3PK0THpXoR3sBdvxcp6X1WZ2SKKwzvbXeDBo9pmuhm5kukpAI5pbDJtsFj3rH5jmNHc2u4Qr30VA,Good,positive
gp:AOqpTOGrYOjqcvF7vIsC-6IS2iOmN5q16ta2frct3sQRsXyFYrj7Oszv2cN5y_Lc9vzXhGBFw5XCvkTCJHD0jg,very cute and helpful app:)) I just wish we had more plants haha,positive
gp:AOqpTOGwp_cROIFgteeP87Ltq4aUsI98I34VaPz2SpcLLyZ-jWS-GbJct7JPk4HHaOevLi4MF9-08ml_bG7ADw,It needs a lot of buying which disallows us to use basic features. Majority of users are students so it isn't convenient for them to spend money on it.,positive
gp:AOqpTOGBCEw9T7hhkBxjWMMk-LieF8B42V34l7PG4Az0vX9l9aan_F2NW9EHAh-vyi5cQ_qAn1K-CiMUh2O1CQ,Its a great app to focus and check progress...,positive
gp:AOqpTOFtAKW5fq6FIQveJnY9hfbLjc35RreAUQw_2KScOfh00z9O519dN8Lmc7DHXvZsHL2M1mdrG1YBeGoGLw,Its a goof app but it wont let me tern on deep focus mode pleas fix it and ill give a five star,positive
gp:AOqpTOFP23Nv76b7SAMLccUr8FLfzYm4bcSX_5HIky3kZ_eFBIPYTovM380L5cIGH4ljGDdemTgxYGe7wCcg6Q,"Good app.. Helps me focus on the things that I need to do first.. Too bad you have to pay for it.. But its unleashing my ""green thumb"" ðŸ‘ðŸ¼ðŸ˜ŠðŸ’š",positive
gp:AOqpTOHZgSvUVCIeunLbmUlqZoe4mXZa3ZlHEx5Qhw9qbsFiy01Ub6FU17w7fItRmsdZDjXHyAHUNxN0ohwYvw,"it's a good app. it does help me focus, but not all the time. i still get distracted, but that is mostly my fault. however, i wish that forest would notify me while staying on focus to make sure im still doing it.",positive
gp:AOqpTOGvhP7ayFEFyQ2AIPHyNFthwbpWrYKg_l3sHjljX3x0FhDZc7YMiWB5POkQ9ZzX9fLZhAPwaMgh_92J8w,Nice app and very helpful,positive
gp:AOqpTOEk3z9_gZPdrmoL9BWwLIbWc5J3ZW3urh9Xl6-r92LZlH8basUg0i1VsqlL3fB4unxERLiCAnmIStW5BA,"Very good app I enjoyed using it, I hope ut has more expanded time and theme",positive
gp:AOqpTOEz-QSmA4T5sO8Ltb8YsweHTpCNX7ZfUywYUerYnrduaZAeKXarCAZzDo89V-mLN5bEz4AIeFqBRYkXJA,"This app really made me look forward to studying and is helpful cause it gives you breaks as well as different options instead of studying like sleep, meditation and a lot more",positive
gp:AOqpTOH65GnVyD2BBQxtMElsvyq0c4Bhejux9GYgnsEenhYxky3wJgr7P5q-a0lqK94N2FrZoiELVr5akP1hYg,Help to stop getting distracted by phone,positive
gp:AOqpTOFWkXcZgh8pEzP6WI05oSEHBni__e8qygHipwGJFjNsJD8G3LNeAnhM5rF7Gpc-CeD-cDZhLqL7tf9diQ,not bad,positive
gp:AOqpTOF2zXTHRZRY9y7PZZR20PHxnXOEsJZKnMfIHbx2loDkSJY0_eD3JUbQZgtBUaT3QYjG_eBi9ztf-68iOA,Wow a nice app east to use and I get a lot of fun,positive
gp:AOqpTOEYLEYOQdVtJ90_2EhmqL9wBcTw7XxTUuHOLH8yPh6cGBdAG5CUKTU-qWoLWh6rud08Y-CH1wpOOUsRzw,Very interesting to keep people focus and see the amount of progress they are making in there life,positive
gp:AOqpTOFqaaZIFARKxwUZwdxHgodi-fhKENyPq3M8ErG0R7B67o8dkY-KL5a2QOE9GCuBc_GXnI_-ssu9_tyIUQ,most trees are premium now sigh,positive
gp:AOqpTOHCA3bP51lhM8CELb-wqnoVeb5YYZb_GA-oWVlYFWMDedoI2zzbwp1eYOMOBOl4ZFCBHWMMvuZFZtQKAQ,Good app. Liked it .Helps to remain focused,positive
gp:AOqpTOEFmU68cDf_1NZoQGs9mFRVUR1HxsFgbvshuOFwjCQ3ecdhiKXfDSxh4OyMOqMLDRx48DneV4sL1R7RQw,Great ðŸ‘Œ,positive
gp:AOqpTOGWzPOImwveVrMgSBBlqMq1jxGyPd4TLmpQke_65dasB6t3e9TbHTl4CrRIHf-8dOXQa8qnNEIA2NgxVg,Please add a stopwatch timer that is my only wish!!!!,positive
gp:AOqpTOGfJALhNihMUX58_in9flf56LZPCrlPc0pagYYq-jMNVjILoBlXjFEb_HZI-5O2RPeCupRo2vbPcarUIw,Helped me to be productive.,positive
gp:AOqpTOGPJZxAG6cengXO61x_68FCR3lbojV-5ZEIQR_bg2JElEg9lqDjQTSpC-HJZZ5CspgMLzvvzBKcxRsPXQ,This little app has been great at keeping me focused while at work. Set a time goal and pick the plant you want to add to your forest and then get to work or study :),positive
gp:AOqpTOEV98OoHFw-eVZbgGC3PFMf_HuNNNeYLf-eaTbT2v3qvEUNrmcrBAcIQmJSTPFBI4mluKQ42p3p3IpwfA,It's hard to pay in China mainland,positive
gp:AOqpTOHkFRPBek7FxXrEXl_S9VJMHnafldAK2jRyBWUUvjRfA2gN4Sd5qehpeeEYxebQJV8kmxWATWTimmQaAQ,Good positive reward n feedback system based app for focused stay,positive
gp:AOqpTOG-uTo7BxuvCrUzbOftSAe18hHyvKSBGXCAuFnjYi6XaOAHYufOkIlFkBqewmcNvkmLvTUKrvR2RFPIEw,Great!,positive
gp:AOqpTOEKDIPD9FWPqz5HvglBU1f1h82MiHfkPjkcQjdP0b7phBynBAU0BaYhP79cR_VcajqcDXkdob07WolVWQ,à¹€à¸›à¹‡à¸™à¹à¸­à¸›à¸—à¸µà¹ˆà¸”à¸µà¹€à¸«à¸¡à¸²à¸°à¸à¸±à¸šà¸à¸²à¸£à¸à¸¶à¸à¹ƒà¸«à¹‰à¸•à¸±à¸‡à¹€à¸­à¸‡à¹‚à¸Ÿà¸à¸±à¸ªà¸à¸±à¸šà¸à¸²à¸£à¸­à¹ˆà¸²à¸™à¸à¸²à¸£à¹€à¸£à¸µà¸¢à¸™à¸à¸²à¸£à¸—à¸³à¸‡à¸²à¸™à¹„à¸”à¹‰à¸”à¸µà¹€à¸¥à¸¢à¸„à¹ˆà¸° à¹à¸•à¹ˆà¸‚à¹‰à¸­à¹€à¸ªà¸µà¸¢à¸„à¸·à¸­à¸–à¹‰à¸²à¸­à¸¢à¸²à¸à¸¡à¸µà¹à¸­à¸„à¹€à¸„à¸²à¸—à¹Œ à¸ˆà¸°à¸•à¹‰à¸­à¸‡à¹€à¸ªà¸µà¸¢à¹€à¸‡à¸´à¸™à¹€à¸—à¹ˆà¸²à¸™à¸±à¹‰à¸™à¸­à¹ˆà¸° à¸‹à¸¶à¹ˆà¸‡à¸¡à¸±à¸™à¹à¸¢à¹ˆà¸¡à¸²à¸ à¹€à¸£à¸²à¹à¸„à¹ˆà¸­à¸¢à¸²à¸à¸¡à¸µà¹à¸­à¸„à¹€à¸„à¸²à¸—à¹Œ à¹„à¸§à¹‰à¹€à¸à¹‡à¸šà¸•à¹‰à¸™à¹„à¸¡à¹‰à¸‚à¸­à¸‡à¹€à¸£à¸²à¹€à¸‰à¸¢à¹† à¸–à¹‰à¸²à¸­à¸¢à¸²à¸à¹„à¸”à¹‰à¸­à¸­à¸›à¸Šà¸±à¹ˆà¸™à¸­à¸°à¹„à¸£à¹€à¸žà¸´à¹ˆà¸¡à¹€à¸£à¸²à¸à¹‡à¸„à¸‡à¸ˆà¸°à¸‹à¸·à¹‰à¸­à¸—à¸µà¸«à¸¥à¸±à¸‡à¸¡à¸±à¹‰à¸¢à¸­à¹ˆà¸° à¸—à¸³à¹„à¸¡à¸•à¹‰à¸­à¸‡à¹ƒà¸«à¹‰à¹€à¸ªà¸µà¸¢à¹€à¸‡à¸´à¸™à¸ªà¸¡à¸±à¸„à¸£à¹€à¸›à¹‡à¸™à¸žà¸£à¸µà¹€à¸¡à¸µà¹ˆà¸¢à¸¡à¸–à¸¶à¸‡à¸ˆà¸°à¸¡à¸µà¹à¸­à¸„à¹€à¸„à¸²à¸—à¹Œ,positive
gp:AOqpTOGXsrf2PPdgaqIzahLZGlUj5xhsBzYQsiVCLayQjT0aMyHviScX2i_1_xKcxllwj9iZaeIhFy2r7msqpw,"I was liking it a lot,but when the new update came,I am unable to choose any type of Tree and I don't like thatðŸ˜£ðŸ˜£ðŸ˜£ðŸ˜£ðŸ˜£ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜¡ðŸ˜¡ðŸ˜¡ PLZ fix the bugðŸ¤•ðŸ¤•ðŸ˜¿ðŸ˜¿ðŸ˜¿ðŸ˜¾ðŸ˜³ðŸ˜³",positive
gp:AOqpTOGakEf9N1z-AcfKpcoe733-Z9gvJzUYG4r8nQ_WE2xqZPBSF-s1dJjcp5WusOYKlYLduH8NXOgeCoVL5Q,This app is good thank you,positive
gp:AOqpTOHgB1WQmT05lDO49vEK-n8j0RbL8IKExCiU994wndXTHE72fash1wiCsa8uCbvFADH8YWNcmfwqu0TjZA,Many stupid annoying bugs!,positive
gp:AOqpTOHVtl6YNnwIi4ZY-ihGq_imIhRchHiz1PIw83ih2R4av7o7kWwzXTz7l1PRFswLmbOIv1U10MQkOqRDqA,Love it,positive
gp:AOqpTOF_u9vD8v035YQ_gsfy51DN3tNaXsqe-cPY2jGcmcuQd6dDonxp9tRnydBOQxx4iGq-r29bNvgFYhg_4w,"For whatever stupid reason, it works, and it's adorable while it's at it. Don't let your trees die! I want the ability to add multiple tags to a tree though. Sometimes I want that 2hr tree but will be doing more than one type of task",positive
gp:AOqpTOGQZE2WWTvZ93BL4ffjBojMPN52zIK6BOoBYSq19UiZFsFGRwX3JJIKel3ZvusRKTCMk5hOZlRfdOzDxw,"The app is great, but there some glitches and ways to access other apps, also there should be an option for creating a list of apps that you want open during the session, like calculator or any other useful, or the other person wants to use.",positive
gp:AOqpTOFUbwb-aRXt6Aa8PJce523DULAvDBvk1qeXMqiNT8te7H64FgvSVFWPIsVF_13bLYelEqLjvFH9ViSeyg,"Very effective app ,I love it ðŸ˜",positive
gp:AOqpTOFs-dKujFMg_JCUIWf9ojR6Vvpb4bRVb-7vpVIYcxLJArfs7CEAa9w0vJYeB9lqnW5iGlo_UL7-zTRTKg,"Great! Wish you'd release more trees though more often, love the artwork!",positive
gp:AOqpTOF4v3AvijirgybqFBrOsucDA9z9yZRWyus6m0WPG9JSpvZUxoPJfOEsKT5V8U-UF2kiYoswRpO9fvS8Zg,"It's okay but all of the cool are for the pro version. I am not going to pay to study,but it's ok.",positive
gp:AOqpTOFmbwqY98tw2UTk2-9WBtIvnk_2P8ZamMo99mrT54ZFfajLCE0wBfABQWO-ZDRr-e6WQfX_NiHbkS9zCQ,Good,positive
gp:AOqpTOHFszjewMPsMmjCqvnCxXnRiAe4NZe3Os-k7Y-lwKJUBtQsXeUxyevxlJOJBlZc42RI6ANaBIqBaqsyow,Very nice and calming.,positive
gp:AOqpTOF9Qv9nQqeh5p3V-DSSIA1_CyYdu7aUxPH4RbQQKvrbqpsFi3QaleiNhzZicv3p8j6gRGUffguRElazEw,Helps me with paying attention to my work,positive
gp:AOqpTOEPvG5SYVOcX-8ImgORzGBAw3-7QFLEgZGSWM8tOmvnx2c1a28UXl0fCLm_tUAwzwKcURM-oAUsO-7TSA,It only give me 10 mins option. That's it,positive
gp:AOqpTOH61zs9f6SQeWX_xDaOawoZQ-DaWWPIj2hFv7ML7nzB6Cs4rkX4vFYk7FJulR8_GA6v5tkLUuwtJSYqnw,"I love the app. It really helps me focus on my work and organize the recorded hours for study, work, rest, etc. I only wish that they put a break time when we study because if I pause it either kills my plant or I have to restart planting again. I always study +2 hours but I like to take breaks each hour. Also, the plants you get are VERY limited. I had this app for 2 years and they used to not charge you ($$ not coins) to plant cool plants, but now they do. Other than that, it's a great app.",positive
gp:AOqpTOHqeioX2bP8ERYUbeHNafx5ujoDbsflPAcnxkbUmFzacfTAdiWV_6juEsZGkJNNkAIQh5UFXcbx_4mEgw,Has really helped me stayed motivated and focused on the task at hand. I can set specific tasks to what I'm doing and timers to go along with them. Then to make it fun I can change the type of thing I'm growing. Really good for youth all the way to professionals,positive
gp:AOqpTOGtzGsxj79BBNin3yTqfkwI_T7yITY1GX_PKB-o6UfYHExVQfaEP2Elrq2LF8x0RbBU44n5cfcywJxrbA,"Great app, very helpful and really cute interface. I just want it to go with deep focus mode without asking for so much of permissions. Otherwise it's really great app",positive
gp:AOqpTOH5RRLpP_RbpUofphD0PUlwDMyxh4zWalTns-AxELMyemt5afGyTkolz6veu_jRIDckCVaGTJN5cOgNpA,"I wish I could do 4.5 stars because the only thing I don't like is that most of the trees, sounds, etc. are only for premium users. I read your replies to others and I respect the reasons, but it is a little annoying.",positive
gp:AOqpTOEMBpQgg9MdmIu7Q8MXhVhj2JkG4pp13lDOs9HYu4KJaPgzznWhhDHf5ATzqD9h_qIVrUWhwtcJTu9Pag,"I write this after the first use and yes! I will be using this for studying, cleaning and what ever else I need to focus on. I love the art and simplicity of this app. The unlock of different trees makes this into a little game as a side bonus. If I try to roam into different apps on my phone it will tell me to get back to business. *they took away the unlock trees* Paying for the nice looking trees is something I won't do. Not happening but the app still works well and does as stated above.",positive
gp:AOqpTOGikqOuXHp34N0BL1tnkOJbRW2eH7trS-6O9US2x11pzn-BV50Ib0MoRKCzMvPONIz-CthHV6DinQwGWA,good and very focused app.. to make up everything,positive
gp:AOqpTOH9lRHh150YF5BvusIqYklXujshRW2-_3ITsRj5cQhFDidjsl8_2JmM-N7OEKs4jbu9-gWSU79htO_smw,I love this app so much it really helps a lot whenever I study. But I hope you could give more features for free?. ðŸ¥ºðŸ‘‰ðŸ‘ˆ It's a great app.,positive
gp:AOqpTOF5sD-BiyzpBjNzRBkdCu1ACO34skuP_-2g6_6YzIE1PEQ1sslwLjPsQI3k2xuaizRFEuQvUdao20Ickw,"4/5 , it deserves a 5, since it really helps with staying focus for a period of time, yet I would suggest to somehow overlay a social place in order to focus together with friends, and that if you paid for the app(which I did gladly), get more currency ingame. Kinda sucks to pay for premium and still need to grind for new trees. At least open a few more for premium users so they would be more motivated to unlock more trees.",positive
gp:AOqpTOHn6B5umUo0wnfX6iHkOGhlng5vg-_c-UBzAC0CbQS27mKwvehe_ftJjZeomi3LH04iNpAPDEd89yQUmQ,It has been fixed! Thanks <3,positive
gp:AOqpTOEV-RI-jYcH3JoOCHNutK3UuKvuZbD-O1I64tJvQ7AbpSLb7noxtKXA19qgWfMA57RgYbENIO_vIlfVsA,"This is very good app but I have to get premium get access to work essential apps, overall very good",positive
gp:AOqpTOGA998W0Scnrq88IdGELlWEMcojx8NYJCcV8mjgvR8gS_khzbDXSw0mAcL4yRyJ0J6jLcTzd-y82ztqrA,"The app keeps on crashing everyday I open it , even after I got a pro account . This feels really irritating . Edit(15-10-2020): The problem was successfully resolved by the team . And apart from that , the app runs smooth , and is highly helpful and fun .",positive
gp:AOqpTOHRN0ApP_qW0qUc2CD6VFGUkVZxKJwwHe2tEt4dq3_L82VEJXI11LP0gtVAY8OdrBKQObx2vWiXQH9yVA,overall experience with this app is good ..its cute ...works great,positive
gp:AOqpTOHBfdTmq5WM7owqEi9ZsA0gZ8h2Eh6YqCNovEmpW--Y88aqEvqm2As7BexnA0JiWw1G_zNXPVamAQzN1A,I love it ðŸ˜,positive
gp:AOqpTOHr05OHOpoilOAbowAuAJf9kDLTV0SMRYVWDVBM8Uri7bc736mnZy_Pnuaw51H6EvMelXL9SAQglKmnwA,Need alarm,positive
gp:AOqpTOGtyf44p_k1RuSEcl-NxDB8UFzbmyOyz3XIp3YBIbFVVgFBjbsIZa_TQ9axW8VqDNHJ-6VctNlp3UxQoQ,A handy task timer.,positive
gp:AOqpTOEbH34d-8S3dmCTqUEdRK3znxkIO5hLzDhvNQNPf2DeosK03DztQ6rgPbhzSJqK_nTZkSPdgjTJpilpwQ,Good,positive
gp:AOqpTOGoduijPZnJkUTuTk69lAaP7YLu5-faABg6kajTVnqRZMdY5iE0eZPbsrHi7ujyt8JcE6vVVXrJlNQH5Q,"This app is great all in all. It helps me focus and reminds me to have breaks (which I usually forget). It's sort of a mini study assistant. On the down side, if you don't have the pro-version, you miss out on alot of things. For example, you can't actually plant real trees without the pro which was the main reason I choose this app. Im not a fan of buying things in apps like these so I was pretty bummed.",positive
gp:AOqpTOE1ggNbq5Hhp_FVU241dyq_B6tvkwZeOl30VIdu4LrZ_XD00raNWVg2LDRhxAvQRFfVvclyhHBJMPM_mw,"Helps me focus when I study, sometimes I just like to look at my phone some video of some sort and study but forest allows me to hear nature sounds and help me focus",positive
gp:AOqpTOFLE7CDEKeax_u6FC5InAjMGMYOoSkagpi836lhI780pdVDeJdbVz0dnvT3_r8HGCNXCvhNrwbUhYcCWw,You will waste your time anyways its just this app will keep you aware how much your phone using hinders your productivity,positive
gp:AOqpTOFgj6oNQ24nW2PFBdLx6Z-ZlTE8UPPbZzhPHqBUmJStOV49w-vRWfBFRpyENKOf-Fnw08Lz-5g-DNYPTw,This app has helped me a lot,positive
gp:AOqpTOE9E7INKv47R8NPFKYArT87l3PzHcnPgeww-oWr-qPeUxAE9J5mCtBNGE_agf9R7eTTJ3fQV-H3FV6nxg,It helps but you have to focus yourself tho,positive
gp:AOqpTOGj0pOUVxdh4HwIeyfOvQhcvTkJma9L52kMqe86_ncUkXyR_hLdcYfuWkvIvBMdhjQQjwmGpb4QbwFgKw,I loved it.,positive
gp:AOqpTOGQJUFkT3xoZA5abXmZFmBTsxFMLhNSG7gXGOCp8gE-2qwo7iQBu5pIhkgBf0ddLv7602JkW7kHpA1V3g,Nice all,positive
gp:AOqpTOGTcCgBZemue4cPxjWBFp6bXfGOlBKnWhOTGDlGfMQL1RxQcjl47yWmcCvpT_E4XAye0rdYjC4IUEydyg,This is a very nice app. I loved it. But I am not able to open other spieces of trees. It says upgrade to Pro version...instead you can show some ads instead of paying for it...if this issue is cleared ... I'll change the rating to 5.... It's a request..please look in to it.,positive
gp:AOqpTOGnw44Fz3wgs4a4HrClIORH1mf6Nu0WzhLOScHhirQPF7H6_VwyYzQ570j9K0FgfuPgFEhPKijASxwrlw,Nice ðŸ‘ one,positive
gp:AOqpTOH94b6DTkDuhxVEk51GJk27eUAzV07IbQc_0fJosmooUdMbdpie7E750v5eP3wUujOKuAL1lK2G_NRkvQ,"Its okay. I unlocked a tree, it took my coins, but when I went to plant the tree it said I needed to unlock it (all my coins were still gone)",positive
gp:AOqpTOGhaTquEPTRDaHvxh9bb4dJflqA8vbQfxwu3WwTORUXYf3fpuFZ7Qcx6NbRx6orCFfmU1l55IgcGZykrg,It is a very good app,positive
gp:AOqpTOGYxIbUWF2qthEszKpi-SLEkBgYci6K92xRCvoADo3TMzlmmI5ocy1fsoV4dTt9OobxV-Jb9zfWZ_52xg,There are still several bug even I get pro,positive
gp:AOqpTOGU5QqswzQ86NO694a0aowFnvZz89A8jjW-vwtDjp7kO8HX_Kg2SPbS9TxKYReP3FQE9G3axgK0aNBWZw,"The app is great. But since I use it primarily on my tablet, having landscape mode will be very appreciated. Hope this feature will be added in the near future!",positive
gp:AOqpTOF2qiJr6F2R9z57DUY_KDsWJRwZ25XP3vsNFHdg4xRNQoa8iNb6KJraBrAsSpHYMl-NPyVAs0etwxIkNA,Good,positive
gp:AOqpTOHxidgVOa_hl7b3sQSOB5fG5SmtDjt2TSBbDuv9qnE-UA5ZlCdfUANaO3okwYyWRdRvlZs4WnBE24AG9w,"Awesome app! Helps keep me focused, the friends feature keeps me accountable, and it let's you track your time to really measure your productivity. Only flaw is that we can't use phone and computer at the same time without duplicating results. I get distracted by both computer and phone apps. I also think we should be able to see the trends of our sessions on the PC. The tree store should also be accessible on PC. Otherwise, highly recommend.",positive
gp:AOqpTOHjwoA1KuZdc_vWxA496Hq4rld2r2uTV-wp1HVVwK3UG17_jyab75mDzHSbuq_3lillG6_UmXA11YkXEg,Really enjoy using this app. The only problem for me is that it doesn't tell you when the time ends so I continue doing what I'm doing until I realize it's time to stop.,positive
gp:AOqpTOGY4c0gAXdQmaKxoakQaw-Su-TqQ9yW4NLbFbqM5xUv_Xx9ZLRD4Zwf-5U-mI5AOkrogZcPtzWfjfobJQ,Good app for focus,positive
gp:AOqpTOEd--bbczGY1_Og4Gl_nK73fDPT1fmb0FwKueXjMnTBT26fjYA2T1Povv3tXlM1sQ8nvbIcNUcslVFaoA,Useful app help in increase productivity......,positive
gp:AOqpTOE-Ghb5ccFUtuMr_SrywJttIASqCCI8KhprHz3SeuInKGOzIzdZY5sXHtPgA7rxZ_0NiMXscHOMWVfZpQ,Add public rooms. Where we can catch up with people preparing fr same exam.,positive
gp:AOqpTOHIqBZPmEnDwNiHAjhgaJ3RYfQhLkp8x-RF9MGZvcB_Ily1jLiRVoiRZUJv1P_fNvYEwZjrPsAwI7swjQ,Great app.. Makes study more fun,positive
gp:AOqpTOFbafHXnn8KtuH0z2DUX8UlE45rsPo1dKZnqUp3hZ_FVVKBNgF7umHGuX8XmclvCo_IpRjgii1JxlyclQ,"It's a wonderful app , this app keeps me away from phone and makes me study well, I planted one tree and next I was curious to grow trees and make big forest, overall I was happy with this app",positive
gp:AOqpTOFH0_akog6Ix37eaA2YdpCdDpe6y8VYJcb9dhfd_k-p5jqWbQvmkHbrIQuwBwjEKWNKj288e8HBDb7Jgg,Helped a lot!!,positive
gp:AOqpTOESkrOi-ffVRDiwtuyvHfwWXnbRFx5NDOltXwH0qa3s2pwd_U37dPMoYpiwOjPwjTI4dytGG3t2VfK4Ag,Free version lacks any motivation to actually get off your phone since the tree grows no matter what app you're on,positive
gp:AOqpTOHXYmBHXAlZQnH-Qcw8jYjv_uCwWvjQOZVRE49TQUAY116EaUbSO4hg_7YpraviIJiSEkD_dD5V7BeKbQ,Nyc,positive
gp:AOqpTOHuijFqTPWYNSx0pBL-pter2G6dGwRiFB7HbY6P5IHrxjccU6Pus-Yc4To-X-z6mtJFlk8nJa57KDPgPA,"Helps with focus, but menus are not intuitive.",positive
gp:AOqpTOGte7o4ahIY0NmuRFG1qew-qA7aep_7ZOaejf4BYMfepqqezLDn25bUqnPiwzbEhQo884RXlvlfPhLU8A,Great,positive
gp:AOqpTOHyRsSWONWvzicYHaXvYmqrjR8LImQiZrFqwFZUSBpuN-5BZuKPI03kHIYABAq2hysLvWEGvUI0rytS-A,"Okay so I've actually had this app for a good eternity. However, I never used it because I'm rarely productive. Since I've been more busy and I need to focus my time on certain aspects, I'm starting to use this app more and more. The only reason why its not five stars is because I WANT MORE SOUNDS!!!! Otherwise, its perfect.",positive
gp:AOqpTOGFrbKg-odBhVe1QbdT_uk0MMX4wyGODy5RN1YbW92whU3_y3N7axUuQg9hqBUOhdXB-Bbc9J5jTFuS3g,This app is so amazing. Before I was not doing study but when I downloaded this app I started studying. It is very helpfull for me. I would request that you should make more apps like the forest app.,positive
gp:AOqpTOEKxx3Rcjj1ILf4QNAia5VEeqUVxX0UQ_uN3H0WWYkTwgVpxWpmzQRNYqY_CY1Bi9o-0d06d_BrcZdCkQ,Goodâ˜º,positive
gp:AOqpTOFEi09no837QSEDhiymFsmUde-VC85RAO95rTTsMmovyK3AQuv_58jUUrVVWjeq3UPiGGDLCiF6K4vqlA,It is a good app,positive
gp:AOqpTOHqrjRdkLo9Y9aqzQxt36w3tXNijhagyX92CUkZeOdquc0w4uYmRB4W7KJYF5LPpskIiav4rLVpBc8XBQ,Great!,positive
gp:AOqpTOGlSVLEupiNvxG4P-_8eqQgrm5OodyuQ2UAd1HUIz2SbLrH1NoZZ43dcKLrtd1xyZWW85Hz_Bc1ZLUloQ,Gd app,positive
gp:AOqpTOEOnsyvTqZCSie1rCE_O6s0SEQJE1bIaBKskt8Jn_W0l8ZFGzCeKWDNZtl9Qz8xUNKleNSwGRAU5_O2aA,Very good graphics!,positive
gp:AOqpTOEGY56ZCqm-Qi93pS3oPkTEOocv-pJrjHIAkw5RZR2MiKaR-p5Sy0B6Rj6ASx9WI3Bp32VZ8Q45ZRr4QQ,I love this app is so cute and also help me but some i have to pay,positive
gp:AOqpTOF0NU3b3tVjb5e8eIwt2MML_WBuPPGu-_M5GzSWTz-azhGqLNqJzZI12XaC2Z0-32VnFrUZKkMT0s-cUQ,It's a good app,positive
gp:AOqpTOHADzxAAT-hMltSXsYl46Q6KF3sttQe5YNrkS3UMTLgoYRBlpFwhzsHiBwCPzShkYLr39uVDYQO0kt-gg,"Absolutely love the app. The graphics are marvelous. However, the only tweak that should be made in my opinion is for the timer to be atleast 3 hours longer.I understand people could take advantage of that, because some could do it while sleeping. But with the pandemic, 5 hours would be nice maybe 7 for people doing school. The phone for me has been extremely distracting for me . This app helps me heavily but when the timer is only 2 hours MAX. I inevitably take advantage of this. DistractionðŸ˜©",positive
gp:AOqpTOGGmsdBpufZmTu8Ob97x22Asto_Ra4Ne-zgkD7CR6eK1Jt__9FMAdJLOnyA2m-ddY0hUbbehMuGwX_QTw,Amazing,positive
gp:AOqpTOEV3AO0vtk-U2T8SePwU6l0O1ciy8354s7OVTOFyA-zJgPq12VkyoeeP1DuT2OyDFqMyqrK5vupDCYIpA,Nice app.Do check out. All the best.,positive
gp:AOqpTOH4DnRYGdKQjmLselNDopSs3Oc4mqoragc2wAlX3RXAolMM4aYlYb5mV85AW7gG3aLuJvp0R3Jz4h15og,"This app is very good, the only problem: I was on Deep Focus mode, with the music turned on, I was cleaning all thr apps to not get distracted and accidentally deleted Forest. Now the music won't stop! The timer has already finished and I cant use my phone, there is a RAINFOREST song on the phone. I would like some help.",positive
gp:AOqpTOFdOMIkOQI4au2Tb9EFyPGKJsAcozdxmVqSsOmMRcuxbrVnYbDlwj_VXLKwUoPz2oE7g6ZCR4jniDj3vQ,Very productive,positive
